timestamp,id_maquina,temperatura,rotacao_rpm,vibracao_mm_s,pressao_bar,falha
2026-01-01 21:54:47.108380,2,65.35,1804,25.25,11.98,0
2026-01-01 21:55:47.108380,4,100.93,1925,50.86,10.71,1
2026-01-01 21:56:47.108380,2,91.26,1841,46.72,10.2,1
2026-01-01 21:57:47.108380,2,73.59,1875,22.66,7.7,0
2026-01-01 21:58:47.108380,4,90.07,1920,55.6,11.87,1
2026-01-01 21:59:47.108380,5,65.33,1731,25.39,10.76,0
2026-01-01 22:00:47.108380,5,84.0,1359,13.36,12.29,0
2026-01-01 22:01:47.108380,4,74.22,1644,22.33,15.57,0
2026-01-01 22:02:47.108380,3,90.9,1731,55.92,13.28,1
2026-01-01 22:03:47.108380,3,64.08,1760,36.59,15.77,0
2026-01-01 22:04:47.108380,5,97.08,2075,49.54,11.29,1
2026-01-01 22:05:47.108380,2,71.44,1590,33.09,11.94,0
2026-01-01 22:06:47.108380,5,78.91,1856,21.88,11.33,0
2026-01-01 22:07:47.108380,4,93.19,1657,49.14,9.83,1
2026-01-01 22:08:47.108380,4,58.25,1978,30.63,10.45,0
2026-01-01 22:09:47.108380,3,70.91,1952,36.23,12.98,0
2026-01-01 22:10:47.108380,5,64.7,1912,27.25,13.06,0
2026-01-01 22:11:47.108380,4,77.81,2045,29.36,11.86,0
2026-01-01 22:12:47.108380,1,72.73,1349,23.85,11.53,0
2026-01-01 22:13:47.108380,4,65.18,1607,19.17,13.0,0
2026-01-01 22:14:47.108380,4,93.05,1834,54.3,9.84,1
2026-01-01 22:15:47.108380,5,74.33,1818,28.74,8.14,0
2026-01-01 22:16:47.108380,5,62.05,1890,34.72,15.42,0
2026-01-01 22:17:47.108380,5,77.65,2082,37.5,15.62,0
2026-01-01 22:18:47.108380,1,66.87,2199,33.62,10.64,0
2026-01-01 22:19:47.108380,4,61.39,1776,36.39,11.0,0
2026-01-01 22:20:47.108380,5,57.58,1738,34.74,13.09,0
2026-01-01 22:21:47.108380,5,54.51,2012,30.88,8.88,0
2026-01-01 22:22:47.108380,3,88.92,1812,50.42,10.66,1
2026-01-01 22:23:47.108380,5,90.37,1760,46.0,7.33,1
2026-01-01 22:24:47.108380,5,78.01,1675,33.97,9.23,0
2026-01-01 22:25:47.108380,1,86.0,1601,46.0,14.34,1
2026-01-01 22:26:47.108380,5,61.9,1953,20.33,13.49,0
2026-01-01 22:27:47.108380,4,56.04,2104,31.53,13.11,1
2026-01-01 22:28:47.108380,3,66.31,1683,27.15,10.02,0
2026-01-01 22:29:47.108380,1,86.36,1744,51.75,10.98,1
2026-01-01 22:30:47.108380,5,97.95,1906,46.0,9.8,1
2026-01-01 22:31:47.108380,2,56.99,1846,19.79,13.21,0
2026-01-01 22:32:47.108380,3,63.69,1617,22.81,9.66,0
2026-01-01 22:33:47.108380,2,70.33,1750,22.21,9.31,0
2026-01-01 22:34:47.108380,5,94.49,1611,60.24,10.55,1
2026-01-01 22:35:47.108380,3,54.6,1875,22.92,9.64,0
2026-01-01 22:36:47.108380,1,72.39,1928,17.14,11.26,0
2026-01-01 22:37:47.108380,1,87.99,1922,59.4,13.54,1
2026-01-01 22:38:47.108380,5,86.68,1544,46.0,11.99,1
2026-01-01 22:39:47.108380,2,86.0,1936,48.36,6.72,1
2026-01-01 22:40:47.108380,4,61.98,1477,30.96,12.8,0
2026-01-01 22:41:47.108380,1,89.54,1801,57.26,10.18,1
2026-01-01 22:42:47.108380,5,66.77,1590,35.07,14.12,0
2026-01-01 22:43:47.108380,4,58.63,2093,34.99,12.48,0
2026-01-01 22:44:47.108380,2,68.78,1981,21.45,14.37,0
2026-01-01 22:45:47.108380,5,64.85,2109,23.81,9.24,0
2026-01-01 22:46:47.108380,2,73.32,2255,29.17,12.44,0
2026-01-01 22:47:47.108380,5,68.67,1602,17.07,15.74,0
2026-01-01 22:48:47.108380,3,78.45,2041,40.73,12.07,0
2026-01-01 22:49:47.108380,3,65.31,1881,28.45,11.79,0
2026-01-01 22:50:47.108380,1,89.69,1717,48.34,6.5,1
2026-01-01 22:51:47.108380,2,62.68,1794,39.5,9.31,0
2026-01-01 22:52:47.108380,1,72.34,1590,31.14,13.45,0
2026-01-01 22:53:47.108380,5,79.59,2022,26.04,13.34,0
2026-01-01 22:54:47.108380,1,78.55,1883,27.95,13.18,0
2026-01-01 22:55:47.108380,1,93.94,1410,50.84,9.78,1
2026-01-01 22:56:47.108380,1,67.55,1812,27.4,13.32,0
2026-01-01 22:57:47.108380,5,79.23,2008,39.36,12.42,0
2026-01-01 22:58:47.108380,5,103.15,1922,52.58,11.54,1
2026-01-01 22:59:47.108380,4,69.93,2036,16.52,9.98,0
2026-01-01 23:00:47.108380,1,73.59,1677,27.47,11.52,0
2026-01-01 23:01:47.108380,3,101.99,1834,54.73,10.5,1
2026-01-01 23:02:47.108380,5,94.21,1521,48.26,13.94,1
2026-01-01 23:03:47.108380,1,68.09,1973,30.35,13.39,0
2026-01-01 23:04:47.108380,4,68.82,1814,19.56,14.71,0
2026-01-01 23:05:47.108380,1,61.1,2051,28.47,9.59,0
2026-01-01 23:06:47.108380,5,53.03,1857,31.5,9.32,0
2026-01-01 23:07:47.108380,3,69.28,2294,28.54,10.67,0
2026-01-01 23:08:47.108380,5,96.39,1798,53.48,11.62,1
2026-01-01 23:09:47.108380,3,61.49,1919,25.62,12.78,0
2026-01-01 23:10:47.108380,4,63.27,1941,21.53,13.73,0
2026-01-01 23:11:47.108380,5,71.14,1501,38.93,11.48,0
2026-01-01 23:12:47.108380,2,59.23,1843,18.51,10.29,0
2026-01-01 23:13:47.108380,4,69.02,1736,27.43,9.99,0
2026-01-01 23:14:47.108380,3,86.0,1723,56.79,12.03,1
2026-01-01 23:15:47.108380,3,86.0,1947,46.0,13.99,1
2026-01-01 23:16:47.108380,4,94.38,1632,52.46,11.22,1
2026-01-01 23:17:47.108380,2,86.58,2041,55.57,9.92,1
2026-01-01 23:18:47.108380,1,60.99,1806,35.38,14.27,0
2026-01-01 23:19:47.108380,3,71.45,1839,25.13,7.6,0
2026-01-01 23:20:47.108380,5,93.24,2074,54.14,13.01,1
2026-01-01 23:21:47.108380,1,68.26,1915,25.05,8.76,0
2026-01-01 23:22:47.108380,2,90.36,2255,46.0,10.85,1
2026-01-01 23:23:47.108380,4,62.36,1547,31.53,13.44,0
2026-01-01 23:24:47.108380,3,66.14,2099,19.9,10.49,0
2026-01-01 23:25:47.108380,4,68.48,1786,30.79,9.53,0
2026-01-01 23:26:47.108380,3,86.0,1244,55.52,12.4,1
2026-01-01 23:27:47.108380,5,74.85,1573,27.31,11.1,0
2026-01-01 23:28:47.108380,5,72.66,1867,35.75,14.53,0
2026-01-01 23:29:47.108380,3,95.81,1933,47.58,11.67,1
2026-01-01 23:30:47.108380,3,63.52,1617,33.43,10.7,0
2026-01-01 23:31:47.108380,2,90.44,1782,52.35,10.92,1
2026-01-01 23:32:47.108380,3,59.25,1630,31.34,10.46,0
2026-01-01 23:33:47.108380,5,81.92,1503,22.74,14.78,0
2026-01-01 23:34:47.108380,3,60.19,1915,26.94,12.0,0
2026-01-01 23:35:47.108380,4,64.71,2003,22.49,9.27,0
2026-01-01 23:36:47.108380,3,68.09,1814,30.31,11.27,0
2026-01-01 23:37:47.108380,4,91.83,1576,58.0,10.92,1
2026-01-01 23:38:47.108380,4,90.83,1639,50.44,12.86,1
2026-01-01 23:39:47.108380,3,86.39,2062,51.64,11.87,1
2026-01-01 23:40:47.108380,5,69.36,1896,26.7,15.55,0
2026-01-01 23:41:47.108380,5,58.7,2094,32.06,16.69,0
2026-01-01 23:42:47.108380,1,84.0,1907,35.81,12.15,0
2026-01-01 23:43:47.108380,2,61.28,1796,33.98,13.09,0
2026-01-01 23:44:47.108380,5,65.08,1275,28.08,14.98,0
2026-01-01 23:45:47.108380,3,67.96,1965,22.95,11.48,0
2026-01-01 23:46:47.108380,2,103.5,1429,53.18,14.94,1
2026-01-01 23:47:47.108380,4,95.2,1453,53.34,8.96,1
2026-01-01 23:48:47.108380,4,84.0,1985,25.56,10.79,0
2026-01-01 23:49:47.108380,1,84.0,1422,22.74,13.33,0
2026-01-01 23:50:47.108380,1,63.94,1788,24.85,11.28,0
2026-01-01 23:51:47.108380,5,70.93,1452,31.76,13.24,0
2026-01-01 23:52:47.108380,4,91.85,1806,55.51,11.74,1
2026-01-01 23:53:47.108380,2,75.52,2248,29.51,13.21,0
2026-01-01 23:54:47.108380,5,84.0,2048,28.25,13.52,0
2026-01-01 23:55:47.108380,1,65.53,1865,34.54,12.24,0
2026-01-01 23:56:47.108380,5,88.24,1969,58.54,13.2,1
2026-01-01 23:57:47.108380,1,55.2,1762,17.43,14.77,0
2026-01-01 23:58:47.108380,4,64.13,1816,31.19,11.32,0
2026-01-01 23:59:47.108380,5,68.01,1671,44.0,12.42,0
2026-01-02 00:00:47.108380,4,58.98,1582,33.82,13.84,0
2026-01-02 00:01:47.108380,4,58.98,1690,28.18,11.12,0
2026-01-02 00:02:47.108380,2,65.58,1701,29.33,10.67,0
2026-01-02 00:03:47.108380,2,97.12,1833,51.29,10.87,1
2026-01-02 00:04:47.108380,2,92.52,1760,53.17,11.46,1
2026-01-02 00:05:47.108380,1,57.75,1951,18.35,10.78,0
2026-01-02 00:06:47.108380,2,92.2,1897,62.32,12.89,1
2026-01-02 00:07:47.108380,2,70.73,1713,27.49,13.44,0
2026-01-02 00:08:47.108380,4,93.08,1759,52.13,11.21,1
2026-01-02 00:09:47.108380,2,71.61,1634,32.53,15.7,0
2026-01-02 00:10:47.108380,1,63.38,1809,36.47,11.39,0
2026-01-02 00:11:47.108380,4,71.48,1598,30.15,12.22,0
2026-01-02 00:12:47.108380,3,66.51,1690,32.22,12.36,0
2026-01-02 00:13:47.108380,2,69.58,1627,36.14,9.97,0
2026-01-02 00:14:47.108380,4,62.76,2012,22.9,14.65,0
2026-01-02 00:15:47.108380,2,69.98,1429,26.08,13.36,0
2026-01-02 00:16:47.108380,4,74.84,1784,19.01,12.68,0
2026-01-02 00:17:47.108380,1,75.04,1872,20.41,8.72,0
2026-01-02 00:18:47.108380,3,95.31,1793,47.95,13.18,1
2026-01-02 00:19:47.108380,3,73.1,2121,33.33,14.76,0
2026-01-02 00:20:47.108380,2,89.06,1684,46.0,12.02,1
2026-01-02 00:21:47.108380,4,65.84,2096,31.34,13.03,0
2026-01-02 00:22:47.108380,2,84.0,1487,22.08,11.28,0
2026-01-02 00:23:47.108380,4,67.3,2156,30.33,10.68,0
2026-01-02 00:24:47.108380,2,79.82,1515,17.64,11.78,0
2026-01-02 00:25:47.108380,3,71.2,1887,17.15,14.0,0
2026-01-02 00:26:47.108380,4,68.61,2011,26.13,12.41,0
2026-01-02 00:27:47.108380,5,92.13,1973,55.63,6.8,1
2026-01-02 00:28:47.108380,2,73.61,1688,32.24,11.19,0
2026-01-02 00:29:47.108380,3,75.45,1572,44.0,13.34,0
2026-01-02 00:30:47.108380,3,75.74,1781,34.9,10.06,0
2026-01-02 00:31:47.108380,5,59.94,1836,23.93,14.32,0
2026-01-02 00:32:47.108380,5,92.05,1744,51.56,7.23,1
2026-01-02 00:33:47.108380,4,90.41,1890,53.11,13.17,1
2026-01-02 00:34:47.108380,5,93.65,2083,58.55,6.0,1
2026-01-02 00:35:47.108380,1,56.34,1880,34.95,9.61,0
2026-01-02 00:36:47.108380,4,94.68,1955,56.27,11.96,1
2026-01-02 00:37:47.108380,5,97.42,1330,46.0,11.91,1
2026-01-02 00:38:47.108380,4,70.21,1474,34.74,10.93,0
2026-01-02 00:39:47.108380,3,83.98,1894,33.97,11.27,0
2026-01-02 00:40:47.108380,5,74.62,1794,30.98,15.52,0
2026-01-02 00:41:47.108380,4,62.61,1753,25.94,10.37,0
2026-01-02 00:42:47.108380,5,50.82,1841,27.77,11.66,0
2026-01-02 00:43:47.108380,1,65.11,1760,27.08,9.71,0
2026-01-02 00:44:47.108380,4,73.65,1827,17.59,6.33,0
2026-01-02 00:45:47.108380,3,70.16,1727,29.94,13.47,0
2026-01-02 00:46:47.108380,5,62.29,1912,25.21,9.63,0
2026-01-02 00:47:47.108380,5,61.33,1789,20.12,13.94,0
2026-01-02 00:48:47.108380,5,63.65,2120,33.52,13.95,0
2026-01-02 00:49:47.108380,2,65.15,1644,23.72,10.88,0
2026-01-02 00:50:47.108380,3,58.62,1914,29.02,14.03,0
2026-01-02 00:51:47.108380,1,93.18,1612,46.0,10.04,1
2026-01-02 00:52:47.108380,5,73.58,1932,24.35,15.6,0
2026-01-02 00:53:47.108380,2,63.02,1582,14.59,16.28,0
2026-01-02 00:54:47.108380,4,75.27,2207,36.21,11.96,0
2026-01-02 00:55:47.108380,3,72.69,1674,30.28,13.0,0
2026-01-02 00:56:47.108380,5,62.75,1902,38.96,12.66,0
2026-01-02 00:57:47.108380,5,64.24,1636,27.43,13.55,0
2026-01-02 00:58:47.108380,4,78.83,2072,14.04,11.81,0
2026-01-02 00:59:47.108380,4,86.18,1833,53.76,15.1,1
2026-01-02 01:00:47.108380,1,86.0,1927,50.89,12.36,1
2026-01-02 01:01:47.108380,5,72.82,1887,22.58,13.14,0
2026-01-02 01:02:47.108380,1,86.0,1938,51.55,9.34,1
2026-01-02 01:03:47.108380,3,70.95,2102,27.83,14.05,0
2026-01-02 01:04:47.108380,2,66.79,1916,25.3,10.75,0
2026-01-02 01:05:47.108380,2,82.35,1687,27.65,11.45,0
2026-01-02 01:06:47.108380,5,89.1,1847,46.0,17.61,1
2026-01-02 01:07:47.108380,2,96.46,1774,58.5,9.66,1
2026-01-02 01:08:47.108380,3,99.88,1689,55.72,13.53,1
2026-01-02 01:09:47.108380,2,63.85,1446,34.0,12.48,0
2026-01-02 01:10:47.108380,5,62.0,1734,32.13,8.71,0
2026-01-02 01:11:47.108380,4,64.6,1681,16.54,15.64,0
2026-01-02 01:12:47.108380,3,103.63,1480,49.89,12.42,1
2026-01-02 01:13:47.108380,1,59.68,1789,18.87,10.19,0
2026-01-02 01:14:47.108380,1,65.71,1653,32.6,9.81,0
2026-01-02 01:15:47.108380,2,86.0,1200,55.34,14.06,1
2026-01-02 01:16:47.108380,3,78.52,1665,42.34,12.07,0
2026-01-02 01:17:47.108380,5,86.0,1483,53.98,14.18,1
2026-01-02 01:18:47.108380,1,80.89,1448,28.54,12.68,0
2026-01-02 01:19:47.108380,3,59.74,1784,19.19,13.11,0
2026-01-02 01:20:47.108380,2,55.16,1675,24.5,10.25,0
2026-01-02 01:21:47.108380,1,71.43,1794,17.56,14.02,0
2026-01-02 01:22:47.108380,4,68.54,1828,30.02,12.93,0
2026-01-02 01:23:47.108380,4,52.07,1848,24.71,12.9,0
2026-01-02 01:24:47.108380,5,59.33,1909,33.82,14.1,0
2026-01-02 01:25:47.108380,3,92.2,1688,51.51,12.23,1
2026-01-02 01:26:47.108380,2,79.47,1792,22.71,10.68,0
2026-01-02 01:27:47.108380,5,64.36,1815,26.2,11.37,0
2026-01-02 01:28:47.108380,2,93.97,2027,49.96,11.53,1
2026-01-02 01:29:47.108380,4,84.0,1721,34.13,10.61,0
2026-01-02 01:30:47.108380,5,65.26,1820,32.92,12.07,0
2026-01-02 01:31:47.108380,1,95.09,1793,51.44,15.44,1
2026-01-02 01:32:47.108380,5,64.68,1661,39.8,10.56,0
2026-01-02 01:33:47.108380,2,68.03,1894,39.83,12.84,0
2026-01-02 01:34:47.108380,3,64.57,1623,20.0,9.33,0
2026-01-02 01:35:47.108380,2,86.0,1834,58.74,14.29,1
2026-01-02 01:36:47.108380,1,55.28,2017,27.07,11.45,0
2026-01-02 01:37:47.108380,4,77.81,1749,21.2,14.48,0
2026-01-02 01:38:47.108380,3,91.73,2138,56.84,12.51,1
2026-01-02 01:39:47.108380,3,74.59,1621,26.0,12.94,0
2026-01-02 01:40:47.108380,3,77.55,1495,38.46,10.1,0
2026-01-02 01:41:47.108380,4,58.49,1739,24.86,12.98,0
2026-01-02 01:42:47.108380,5,79.85,1994,36.88,11.31,0
2026-01-02 01:43:47.108380,3,78.63,2163,26.3,12.93,0
2026-01-02 01:44:47.108380,1,70.15,1813,37.22,14.84,0
2026-01-02 01:45:47.108380,2,58.53,1692,21.55,9.75,0
2026-01-02 01:46:47.108380,3,59.31,1747,25.0,12.41,0
2026-01-02 01:47:47.108380,1,60.78,1861,35.48,13.09,0
2026-01-02 01:48:47.108380,2,93.62,1806,53.74,11.49,1
2026-01-02 01:49:47.108380,2,87.08,1696,58.76,11.53,1
2026-01-02 01:50:47.108380,5,70.63,1368,31.43,12.34,0
2026-01-02 01:51:47.108380,3,68.42,1664,41.66,10.09,0
2026-01-02 01:52:47.108380,5,64.74,1733,37.18,12.29,0
2026-01-02 01:53:47.108380,3,86.0,1721,53.56,15.46,1
2026-01-02 01:54:47.108380,3,96.86,1748,52.68,11.41,1
2026-01-02 01:55:47.108380,5,63.78,2003,34.55,11.08,0
2026-01-02 01:56:47.108380,4,88.51,1905,52.68,16.29,1
2026-01-02 01:57:47.108380,2,90.86,1734,46.0,12.05,1
2026-01-02 01:58:47.108380,2,62.57,1949,17.78,10.0,0
2026-01-02 01:59:47.108380,4,86.0,2025,49.62,11.09,1
2026-01-02 02:00:47.108380,1,63.24,1516,37.3,6.65,0
2026-01-02 02:01:47.108380,1,92.19,1533,53.24,9.83,1
2026-01-02 02:02:47.108380,1,70.52,1608,20.28,11.8,0
2026-01-02 02:03:47.108380,4,93.82,1877,55.05,10.75,1
2026-01-02 02:04:47.108380,3,60.79,2002,29.53,10.43,0
2026-01-02 02:05:47.108380,1,81.75,1764,26.86,9.24,0
2026-01-02 02:06:47.108380,4,62.91,1777,35.07,13.44,0
2026-01-02 02:07:47.108380,4,69.86,1707,28.83,11.36,0
2026-01-02 02:08:47.108380,4,71.82,1785,26.23,13.9,0
2026-01-02 02:09:47.108380,1,68.48,1860,23.56,8.88,0
2026-01-02 02:10:47.108380,5,64.42,1906,37.67,11.16,0
2026-01-02 02:11:47.108380,1,84.0,1514,28.68,13.2,0
2026-01-02 02:12:47.108380,3,86.27,1535,51.15,11.29,1
2026-01-02 02:13:47.108380,3,61.13,1777,28.96,10.04,0
2026-01-02 02:14:47.108380,2,55.19,1944,32.1,13.02,0
2026-01-02 02:15:47.108380,2,57.74,2132,23.93,13.17,0
2026-01-02 02:16:47.108380,1,73.2,1765,29.77,13.51,0
2026-01-02 02:17:47.108380,3,55.71,1711,32.85,9.08,0
2026-01-02 02:18:47.108380,4,62.8,1470,30.57,10.95,0
2026-01-02 02:19:47.108380,2,70.02,1797,25.48,12.1,0
2026-01-02 02:20:47.108380,3,70.42,2096,33.8,11.8,0
2026-01-02 02:21:47.108380,5,64.49,1621,29.66,10.3,0
2026-01-02 02:22:47.108380,2,60.76,1756,37.26,11.91,0
2026-01-02 02:23:47.108380,2,100.02,1568,53.04,10.53,1
2026-01-02 02:24:47.108380,1,95.47,2031,46.0,11.45,1
2026-01-02 02:25:47.108380,3,91.4,1497,59.12,7.6,1
2026-01-02 02:26:47.108380,2,97.39,2184,55.15,11.39,1
2026-01-02 02:27:47.108380,5,52.39,2086,19.57,6.03,0
2026-01-02 02:28:47.108380,2,65.11,1736,27.07,14.46,0
2026-01-02 02:29:47.108380,4,61.23,1746,24.37,12.53,0
2026-01-02 02:30:47.108380,1,86.0,2143,60.03,12.6,1
2026-01-02 02:31:47.108380,2,65.14,1946,34.8,14.97,0
2026-01-02 02:32:47.108380,1,79.78,1796,21.17,8.39,0
2026-01-02 02:33:47.108380,3,95.32,1855,51.69,13.3,1
2026-01-02 02:34:47.108380,1,90.98,1917,46.0,12.48,1
2026-01-02 02:35:47.108380,1,65.32,2013,38.33,10.26,0
2026-01-02 02:36:47.108380,3,75.45,1850,34.96,12.66,0
2026-01-02 02:37:47.108380,3,86.94,1498,48.09,10.55,1
2026-01-02 02:38:47.108380,2,77.06,1756,29.02,11.49,0
2026-01-02 02:39:47.108380,3,84.0,1881,23.03,12.66,0
2026-01-02 02:40:47.108380,3,86.2,1752,64.23,13.48,1
2026-01-02 02:41:47.108380,4,93.79,1980,55.86,11.9,1
2026-01-02 02:42:47.108380,3,87.45,1622,46.0,12.08,1
2026-01-02 02:43:47.108380,5,51.14,1715,26.98,12.08,0
2026-01-02 02:44:47.108380,2,70.98,1918,25.74,12.92,0
2026-01-02 02:45:47.108380,1,81.82,1711,25.06,15.14,0
2026-01-02 02:46:47.108380,3,69.28,1867,31.05,12.07,0
2026-01-02 02:47:47.108380,1,86.0,1932,58.41,13.64,1
2026-01-02 02:48:47.108380,4,96.66,1746,52.92,9.93,1
2026-01-02 02:49:47.108380,2,88.83,1902,60.38,9.08,1
2026-01-02 02:50:47.108380,2,69.3,1670,29.64,12.31,0
2026-01-02 02:51:47.108380,3,62.17,2046,22.46,11.69,0
2026-01-02 02:52:47.108380,1,67.98,1922,29.11,10.56,0
2026-01-02 02:53:47.108380,2,86.0,2025,48.96,11.97,1
2026-01-02 02:54:47.108380,5,91.91,1988,51.36,11.04,1
2026-01-02 02:55:47.108380,4,56.46,1919,31.8,9.41,0
2026-01-02 02:56:47.108380,3,69.42,1814,22.3,11.57,0
2026-01-02 02:57:47.108380,3,71.23,1765,28.83,12.35,0
2026-01-02 02:58:47.108380,3,74.68,1949,27.83,11.43,0
2026-01-02 02:59:47.108380,5,86.0,2026,50.63,12.91,1
2026-01-02 03:00:47.108380,5,91.55,1689,54.44,12.42,1
2026-01-02 03:01:47.108380,3,63.31,1970,20.45,10.18,0
2026-01-02 03:02:47.108380,5,82.7,1900,23.53,11.01,0
2026-01-02 03:03:47.108380,1,68.95,1815,23.97,14.99,0
2026-01-02 03:04:47.108380,2,66.04,1702,21.33,15.47,0
2026-01-02 03:05:47.108380,2,71.51,1849,28.34,13.1,0
2026-01-02 03:06:47.108380,4,77.71,2057,18.01,11.2,0
2026-01-02 03:07:47.108380,4,93.37,1711,50.13,11.68,1
2026-01-02 03:08:47.108380,3,89.35,1841,48.75,12.85,1
2026-01-02 03:09:47.108380,2,89.31,1724,52.68,11.76,1
2026-01-02 03:10:47.108380,3,66.47,1815,17.2,13.22,0
2026-01-02 03:11:47.108380,2,78.91,1502,31.32,14.5,0
2026-01-02 03:12:47.108380,3,97.22,1796,52.05,12.03,1
2026-01-02 03:13:47.108380,2,61.64,1724,28.79,12.69,0
2026-01-02 03:14:47.108380,5,94.25,1934,49.51,13.92,1
2026-01-02 03:15:47.108380,4,70.23,1722,27.85,13.19,0
2026-01-02 03:16:47.108380,1,59.82,1831,21.48,11.91,0
2026-01-02 03:17:47.108380,5,71.59,1618,33.22,13.63,0
2026-01-02 03:18:47.108380,4,84.0,1654,27.55,15.93,0
2026-01-02 03:19:47.108380,2,66.56,1964,22.41,13.71,0
2026-01-02 03:20:47.108380,3,71.73,1974,11.78,9.93,0
2026-01-02 03:21:47.108380,1,75.03,1736,31.49,14.13,0
2026-01-02 03:22:47.108380,1,91.18,1641,50.61,10.19,1
2026-01-02 03:23:47.108380,3,81.03,1452,17.73,12.44,0
2026-01-02 03:24:47.108380,4,83.68,1987,34.35,14.51,0
2026-01-02 03:25:47.108380,2,89.07,2048,47.86,11.6,1
2026-01-02 03:26:47.108380,2,73.62,1568,22.68,15.83,0
2026-01-02 03:27:47.108380,5,62.03,1455,36.88,13.49,0
2026-01-02 03:28:47.108380,5,57.0,1726,31.31,10.03,0
2026-01-02 03:29:47.108380,3,67.36,1563,32.91,10.96,0
2026-01-02 03:30:47.108380,1,86.0,1697,51.09,8.32,1
2026-01-02 03:31:47.108380,4,99.39,1793,50.41,12.55,1
2026-01-02 03:32:47.108380,4,61.88,1755,38.09,11.1,0
2026-01-02 03:33:47.108380,5,96.94,1605,54.46,12.24,1
2026-01-02 03:34:47.108380,5,71.29,1722,25.15,10.85,0
2026-01-02 03:35:47.108380,4,72.75,1649,23.09,12.94,0
2026-01-02 03:36:47.108380,1,72.35,1770,31.96,11.88,0
2026-01-02 03:37:47.108380,2,66.2,1957,34.86,9.95,0
2026-01-02 03:38:47.108380,4,75.2,1900,34.8,14.52,0
2026-01-02 03:39:47.108380,4,86.0,2063,53.97,14.06,1
2026-01-02 03:40:47.108380,3,62.85,1741,26.26,15.16,0
2026-01-02 03:41:47.108380,3,87.62,1722,53.18,14.3,1
2026-01-02 03:42:47.108380,4,71.58,2059,26.82,11.88,0
2026-01-02 03:43:47.108380,3,69.63,1261,26.13,11.94,0
2026-01-02 03:44:47.108380,1,71.78,2117,33.01,15.22,0
2026-01-02 03:45:47.108380,5,98.14,1625,49.76,8.27,1
2026-01-02 03:46:47.108380,2,56.29,2032,30.91,12.02,0
2026-01-02 03:47:47.108380,2,89.85,1824,48.91,10.36,1
2026-01-02 03:48:47.108380,1,76.24,1539,29.43,12.87,0
2026-01-02 03:49:47.108380,3,59.64,1870,33.92,12.3,0
2026-01-02 03:50:47.108380,5,58.88,1865,39.05,15.66,0
2026-01-02 03:51:47.108380,1,84.0,1872,15.49,11.75,0
2026-01-02 03:52:47.108380,2,96.81,1912,52.51,12.7,1
2026-01-02 03:53:47.108380,1,90.87,1692,46.37,11.14,1
2026-01-02 03:54:47.108380,1,78.4,2218,28.08,11.31,0
2026-01-02 03:55:47.108380,4,88.85,1681,53.52,10.84,1
2026-01-02 03:56:47.108380,2,86.85,1864,53.99,10.92,1
2026-01-02 03:57:47.108380,4,75.79,1611,40.08,11.66,0
2026-01-02 03:58:47.108380,3,66.64,1672,27.31,10.88,0
2026-01-02 03:59:47.108380,4,90.47,2059,49.31,14.27,1
2026-01-02 04:00:47.108380,1,83.47,2083,27.31,10.6,0
2026-01-02 04:01:47.108380,2,65.65,1830,27.48,12.32,0
2026-01-02 04:02:47.108380,3,62.59,1923,33.87,12.18,0
2026-01-02 04:03:47.108380,1,94.25,1739,46.0,10.79,1
2026-01-02 04:04:47.108380,3,75.86,2068,23.14,11.29,0
2026-01-02 04:05:47.108380,3,91.96,1977,50.77,13.43,1
2026-01-02 04:06:47.108380,3,66.11,1783,31.28,12.7,0
2026-01-02 04:07:47.108380,3,72.64,1706,31.99,13.5,1
2026-01-02 04:08:47.108380,4,67.57,1663,29.35,15.53,0
2026-01-02 04:09:47.108380,4,80.63,1882,30.89,10.46,0
2026-01-02 04:10:47.108380,1,80.81,1659,29.29,11.03,0
2026-01-02 04:11:47.108380,4,70.92,1927,12.39,10.71,0
2026-01-02 04:12:47.108380,5,78.96,2213,21.89,11.92,0
2026-01-02 04:13:47.108380,5,68.67,1902,44.0,12.15,0
2026-01-02 04:14:47.108380,2,99.19,1789,50.13,9.77,1
2026-01-02 04:15:47.108380,4,69.62,1773,22.7,10.12,0
2026-01-02 04:16:47.108380,5,95.76,1801,47.47,12.07,1
2026-01-02 04:17:47.108380,2,94.71,1753,48.37,13.24,1
2026-01-02 04:18:47.108380,5,69.05,1810,32.92,12.15,0
2026-01-02 04:19:47.108380,4,72.24,1790,38.99,11.17,0
2026-01-02 04:20:47.108380,4,57.39,1860,33.88,14.43,0
2026-01-02 04:21:47.108380,4,98.06,2154,46.0,16.3,1
2026-01-02 04:22:47.108380,4,65.72,1767,34.66,8.81,0
2026-01-02 04:23:47.108380,5,96.98,1992,56.72,10.5,1
2026-01-02 04:24:47.108380,5,63.56,1974,26.83,10.7,0
2026-01-02 04:25:47.108380,3,73.92,1824,22.35,13.18,0
2026-01-02 04:26:47.108380,3,90.5,1930,46.0,16.24,1
2026-01-02 04:27:47.108380,4,62.71,1792,27.63,11.51,0
2026-01-02 04:28:47.108380,5,71.57,1667,25.65,12.13,0
2026-01-02 04:29:47.108380,2,92.71,1920,48.29,7.16,1
2026-01-02 04:30:47.108380,2,92.89,1656,50.81,11.67,1
2026-01-02 04:31:47.108380,4,68.31,1633,24.02,13.88,0
